,IMO,max_op_speed,main engine power 85_x,Design Speed (knots),real_propulsion_power,EPL,Main Engine Power (kW),Count Inst,Count Equip,Customer ID,Customer Country,Cust Corp Group Key,CustStatus,Inst Status,Inst Category,Inst Load attribute,Inst Segment,Inst Cluster,InstGroup,Inst Type,Inst Type Id,Inst Class Society,Inst Operator Id,Inst Builder Id,Inst Registration Country,Inst Operation Country,Inst BuiltDate,Inst CommDate,Inst Estimated Date,Inst Estimated Date Flag,Equip Status,Equip Category Name,Equip ProdRefTypeID,Equip Application,Equip FuelType,Equip FuelQuality,Equip CommDate,Equip CylQty,Equip Eng L V,Equip bore in mm,Equip Engine rotation,Equip Drive,Equip Version,Equip Product DIA,Equip Position,Equip Valid from,Business,Business Line,Product Category,Product Portfolio,Product,built_year,main engine power 85_y
661,6338241,10.0,816.816,10.5,705.596371882086,1,960.96,1,1,58589,DE,87884, ,Operating,Marine, -,Merchant,Cargo Vessels,Cargo Vessels,General Cargo Vessel,M113,DNVG,65913,7409,LU,DE,2010-10-27,2010-10-27 00:00:00,2010-10-27 00:00:00,Act,Operating,Engines (E),Engine 1,ME,HFO, ,40478,6,L,231.0,CCW,FPP, ,0,-,2007-03-27 00:00:00,Power Systems,Power Supply,Small Bore Engines,Power Supply,W 20,2010,816.816
662,6209165,10.0,816.816,10.5,705.596371882086,1,960.96,1,1,58589,DE,87884, ,Operating,Marine, -,Merchant,Cargo Vessels,Cargo Vessels,General Cargo Vessel,M113,DNVG,65913,7409,LU,DE,2010-04-29,2010-05-01 00:00:00,2010-05-01 00:00:00,Act,Operating,Engines (E),Engine 1,ME,HFO, ,40297,6,L,231.0,CCW,FPP, ,0,-,2007-03-27 00:00:00,Power Systems,Power Supply,Small Bore Engines,Power Supply,W 20,2010,816.816
663,6330870,17.5,23279.281499999997,19.5,16825.961231856574,1,27387.39,1,4,40494,BN, , ,Operating,Marine, -,Merchant,Gas Tankers,LNG Carriers,LNG Carrier,M137,BV,45556,2336,BN,BN,2011-02-18,2011-02-18 00:00:00,2011-02-18 00:00:00,Act,Operating,Engines (E),Engine 11,ME,GAS,LNG/NG,40592,"12,6","V,L",577.0,CW,ALT, ,0,-,2006-12-19 00:00:00,Power Systems,Power Supply,Large Bore Engines,Power Supply,W 50,2011,23279.281499999997
664,6252316,20.0,51459.459,22.0,38662.2531930879,1,60540.54,1,6,1158,US,5280, ,Operating,Marine, -,Cruise & Ferry,Cruise Vessels,Cruise Vessels,Cruise Vessel,M200,LR,1303,16125,PA,US,2009-09-18,2009-09-23 00:00:00,2009-09-23 00:00:00,Act,Operating,Engines (E),Engine 6,ME,HFO, ,40079,12,V,531.0,CCW,ALT, ,0,-,2007-04-13 00:00:00,Power Systems,Power Supply,Large Bore Engines,Power Supply,W 46,2009,51459.459
665,6351851,12.5,4084.08,14.5,2616.497191356759,1,4804.8,1,1,49359,TR, , ,Operating,Marine, -,Merchant,Tankers,Combination Tankers,Chemical/Product Tanker,M148,BV,55529,30154,MT,TR,2011-11-30,2011-11-30 00:00:00,2011-11-30 00:00:00,Act,Operating,Engines (E),Engine 4,ME,HFO, ,40877,12,V,369.0,CW,CPA, ,0,-,2007-04-20 00:00:00,Power Systems,Power Supply,Medium Bore Engines,Power Supply,W 32,2011,4084.08
666,6278065,16.0,15682.8825,18.0,11014.589629629627,1,18450.45,1,4,17027,US,5280, ,Operating,Marine, -,Cruise & Ferry,Cruise Vessels,Cruise Vessels,Cruise Vessel,M200,RINA,19156,2677,BS,US,2010-05-28,2010-05-28 00:00:00,2010-05-28 00:00:00,Act,Operating,Engines (E),Engine 4,ME,HFO, ,40302,12,V,369.0,CW,ALT, ,0,-,2007-04-17 00:00:00,Power Systems,Power Supply,Medium Bore Engines,Power Supply,W 32,2010,15682.8825
667,6286641,12.5,5105.1085,16.0,2434.305429458618,1,6006.01,1,1,54967,VG, , ,Operating,Marine, -,Merchant,Cargo Vessels,Cargo Vessels,General Cargo Vessel,M113,LR,61838,2432,PA,VG,2009-04-01,2009-03-28 00:00:00,2009-03-28 00:00:00,Act,Operating,Engines (E),Engine 10,ME,HFO, ,39900,6,L,531.0,CW,CPA, ,0,-,2007-05-15 00:00:00,Power Systems,Power Supply,Large Bore Engines,Power Supply,W 46 F,2009,5105.1085
668,6305455,12.5,2722.72,14.0,1937.9783163265308,1,3203.2,1,1,403375,TR, , ,Operating,Marine, -,Merchant,Tankers,Combination Tankers,Chemical/Product Tanker,M148,BV,453797,2275,MH,TR,2010-02-22,2010-01-08 00:00:00,2010-01-08 00:00:00,Act,Operating,Engines (E),Engine 4,ME,HFO, ,40204,8,L,369.0,CW,CPA, ,0,-,2007-05-02 00:00:00,Power Systems,Power Supply,Medium Bore Engines,Power Supply,W 32,2010,2722.72
669,6302409,8.5,1524.7214999999999,10.5,808.8712589893099,1,1793.79,1,2,400505,UA, , ,Operating,Marine, -,Merchant,Cargo Vessels,Cargo Vessels,General Cargo Vessel,M113,RS,450568,2757,MT,UA,2009-11-24,2009-11-24 00:00:00,2009-11-24 00:00:00,Act,Operating,Engines (E),Engine 1,ME,HFO, ,40141,6,L,231.0,CW,FS, ,0,-,2007-05-03 00:00:00,Power Systems,Power Supply,Small Bore Engines,Power Supply,W 20,2009,1524.7214999999999
670,6344739,8.5,1470.2705,12.21954023,494.8680597059847,1,1729.73,1,2,26314,RU, , ,Operating,Marine, -,Merchant,Tankers,Product Tankers,Product Tanker,M143,RS,29603,2116,RU,RU,2010-08-31,2010-07-23 00:00:00,2010-07-23 00:00:00,Act,Operating,Engines (E),Engine 1,ME,MDO, ,40416,6,L,231.0,"CW,CCW",FPP, ,0,-,2008-03-28 00:00:00,Power Systems,Power Supply,Small Bore Engines,Power Supply,W 20,2010,1470.2705
671,6299473,10.0,816.816,11.0,613.685950413223,1,960.96,1,1,15757,CV, , ,Operating,Marine, -,Merchant,Tankers,Combination Tankers,Chemical/Product Tanker,M148,BV,17726,41512,CV,CV,2009-03-09,2009-01-19 00:00:00,2009-01-19 00:00:00,Act,Operating,Engines (E),Engine 1,ME,MDO, ,39834,6,L,231.0,CW,CPA, ,0,-,2007-05-04 00:00:00,Power Systems,Power Supply,Small Bore Engines,Power Supply,W 20,2009,816.816
672,6299474,10.0,816.816,11.0,613.685950413223,1,960.96,1,1,15757,CV, , ,Operating,Marine, -,Merchant,Tankers,Combination Tankers,Chemical/Product Tanker,M148,BV,17726,41512,CV,CV,2009-07-15,2009-07-15 00:00:00,2009-07-15 00:00:00,Act,Operating,Engines (E),Engine 1,ME,MDO, ,40009,6,L,231.0,CW,CPA, ,0,-,2007-05-04 00:00:00,Power Systems,Power Supply,Small Bore Engines,Power Supply,W 20,2009,816.816
673,6336763,9.0,980.1775,12.0,413.5123828125,1,1153.15,1,1,402705,GR,80623, ,Operating,Marine, -,Merchant,Tankers,Product Tankers,Product Tanker,M143,BV,453044,34981,GR,GR,2019-06-30,2019-06-30 00:00:00,2019-06-30 00:00:00,Act,Operating,Engines (E),Engine 1,ME,HFO, ,43646,8,L,231.0,CW,FPP, ,0,-,2007-05-08 00:00:00,Power Systems,Power Supply,Small Bore Engines,Power Supply,W 20,2019,980.1775
674,6324919,11.0,1470.2705,12.5,1001.948178176,1,1729.73,1,2,38082,TR, , ,Operating,Marine, -,Merchant,Tankers,Combination Tankers,Chemical/Product Tanker,M148,BV,42842,2696,LU,TR,2010-03-26,2010-03-12 00:00:00,2010-03-12 00:00:00,Act,Operating,Engines (E),Engine 1,ME,HFO, ,40249,6,L,231.0,"CW,CCW",CPA, ,0,-,2007-05-10 00:00:00,Power Systems,Power Supply,Small Bore Engines,Power Supply,W 20,2010,1470.2705
675,6324920,10.5,1470.2705,12.5,871.4352064319999,1,1729.73,1,2,38082,TR, , ,Operating,Marine, -,Merchant,Tankers,Combination Tankers,Chemical/Product Tanker,M148,ABS,42842,3146,MT,TR,2013-04-19,2009-11-09 00:00:00,2009-11-09 00:00:00,Act,Operating,Engines (E),Engine 1,ME,HFO, ,40126,6,L,231.0,"CW,CCW",CPA, ,0,-,2007-05-10 00:00:00,Power Systems,Power Supply,Small Bore Engines,Power Supply,W 20,2013,1470.2705
676,6234327,26.0,37736.94,28.5,28651.815454795804,1,44396.4,1,4,8787,IT,18942, ,Operating,Marine, -,Cruise & Ferry,Passenger & Cargo Vessels,Passenger & Cargo Vessels,Passenger & Cargo Vessel,M208,RINA,9885,2363,IT,IT,2009-10-15,2009-01-01 00:00:00,2009-01-01 00:00:00,Act,Operating,Engines (E),Engine 6,ME,HFO, ,40015,12,V,531.0,"CCW,CW",CPP, ,0,-,"2007-05-21,2007-08-07",Power Systems,Power Supply,Large Bore Engines,Power Supply,W 46,2009,37736.94
677,6234337,26.5,37736.94,28.5,30336.79683562554,1,44396.4,1,4,8787,IT,18942, ,Operating,Marine, -,Cruise & Ferry,Passenger & Cargo Vessels,Passenger & Cargo Vessels,Passenger & Cargo Vessel,M208,RINA,9885,2363,IT,IT,2010-06-30,2010-06-30 00:00:00,2010-06-30 00:00:00,Act,Operating,Engines (E),Engine 6,ME,HFO, ,40359,12,V,531.0,"CCW,CW",CPP, ,0,-,"2007-05-21,2007-08-07",Power Systems,Power Supply,Large Bore Engines,Power Supply,W 46,2010,37736.94
678,6283255,19.5,45741.7385,22.2,30999.7061762445,1,53813.81,1,6,1679,GB,5280, ,Operating,Marine, -,Cruise & Ferry,Cruise Vessels,Cruise Vessels,Cruise Vessel,M200,LR,1889,2363,BM,GB,2010-03-01,2010-04-01 00:00:00,2010-04-01 00:00:00,Act,Operating,Engines (E),Engine 6,ME,HFO, ,39216,"12,8","V,L",531.0,CCW,ALT, ,0,-,2007-05-24 00:00:00,Power Systems,Power Supply,Large Bore Engines,Power Supply,W 46,2010,45741.7385
679,6299482,9.5,816.816,11.0,526.1589917355373,1,960.96,1,1,44504,DE, , ,Operating,Marine, -,Merchant,Tankers,Combination Tankers,Chemical/Product Tanker,M148,DNVG,50067,16125,PT,DE,2012-02-22,2009-11-12 00:00:00,2009-11-12 00:00:00,Act,Operating,Engines (E),Engine 1,ME,MDO, ,40129,6,L,231.0,CW,CPA, ,0,-,2007-06-19 00:00:00,Power Systems,Power Supply,Small Bore Engines,Power Supply,W 20,2012,816.816
680,6299490,9.5,816.816,11.0,526.1589917355373,1,960.96,1,1,407567,MH, , ,Operating,Marine, -,Merchant,Tankers,Combination Tankers,Chemical/Product Tanker,M148,BV,458513,41512,TR,MH,2010-01-07,2010-01-07 00:00:00,2010-01-07 00:00:00,Act,Operating,Engines (E),Engine 1,ME,MDO, ,40185,6,L,231.0,CW,CPA, ,0,-,2007-06-19 00:00:00,Power Systems,Power Supply,Small Bore Engines,Power Supply,W 20,2010,816.816
681,6252324,20.0,51459.459,22.0,38662.2531930879,1,60540.54,1,6,1158,US,5280, ,Operating,Marine, -,Cruise & Ferry,Cruise Vessels,Cruise Vessels,Cruise Vessel,M200,LR,1303,2363,PA,US,2011-04-01,2011-04-01 00:00:00,2011-04-01 00:00:00,Act,Operating,Engines (E),Engine 6,ME,HFO, ,40662,12,V,531.0,CCW,ALT, ,0,-,2007-05-28 00:00:00,Power Systems,Power Supply,Large Bore Engines,Power Supply,W 46,2011,51459.459
682,6333225,12.0,2722.72,14.0,1714.599183673469,1,3203.2,1,1,3691,TR, , ,Operating,Marine, -,Merchant,Tankers,Combination Tankers,Chemical/Product Tanker,M148,DNVG,4153,3636,TR,TR,2009-04-29,2009-04-29 00:00:00,2009-04-29 00:00:00,Act,Operating,Engines (E),Engine 4,ME,HFO, ,39932,8,L,369.0,CW,CPA, ,0,-,2006-01-12 00:00:00,Power Systems,Power Supply,Medium Bore Engines,Power Supply,W 32,2009,2722.72
683,6255965,19.0,66039.6365,22.0,42539.99499938956,1,77693.69,1,6,1223,US,1835, ,Operating,Marine, -,Cruise & Ferry,Cruise Vessels,Cruise Vessels,Cruise Vessel,M200,DNVG,1376,2124,BS,US,2010-10-28,2010-09-22 00:00:00,2010-09-22 00:00:00,Act,Operating,Engines (E),Engine 6,ME,HFO, ,40443,"16,12",V,531.0,CW,ALT, ,0,-,2007-06-11 00:00:00,Power Systems,Power Supply,Large Bore Engines,Power Supply,W 46,2010,66039.6365
684,6233814,22.0,17153.153,24.5,12419.775647493816,1,20180.18,1,2,4498,LT,4547, ,Operating,Marine, -,Cruise & Ferry,Passenger & Cargo Vessels,Passenger & Cargo Vessels,Passenger & Cargo Vessel,M208,RINA,5060,1127,LT,LT,2009-04-15,2009-04-08 00:00:00,2009-04-08 00:00:00,Act,Operating,Engines (E),Engine 6,ME,HFO, ,39911,12,V,531.0,"CW,CCW",CPP, ,0,-,2007-06-07 00:00:00,Power Systems,Power Supply,Large Bore Engines,Power Supply,W 46,2009,17153.153
685,6305674,22.5,17153.153,24.5,13285.96985205994,1,20180.18,1,2,5561,GR,8342, ,Operating,Marine, -,Cruise & Ferry,Passenger & Cargo Vessels,Passenger & Cargo Vessels,Passenger & Cargo Vessel,M208,RINA,6257,1127,GR,GR,2009-08-01,2009-09-16 00:00:00,2009-09-16 00:00:00,Act,Operating,Engines (E),Engine 6,ME,HFO, ,40072,12,V,531.0,"CW,CCW",CPP, ,0,-,2007-06-07 00:00:00,Power Systems,Power Supply,Large Bore Engines,Power Supply,W 46,2009,17153.153
686,6305682,20.5,17153.153,24.5,10048.640089699022,1,20180.18,1,2,37726,IT, , ,Operating,Marine, -,Cruise & Ferry,Passenger & Cargo Vessels,Passenger & Cargo Vessels,Passenger & Cargo Vessel,M208,RINA,42442,1127,IT,IT,2010-03-24,2010-03-24 00:00:00,2010-03-24 00:00:00,Act,Operating,Engines (E),Engine 6,ME,HFO, ,40261,12,V,531.0,"CW,CCW",CPP, ,0,-,2007-06-07 00:00:00,Power Systems,Power Supply,Large Bore Engines,Power Supply,W 46,2010,17153.153
687,6305690,22.0,17153.153,24.5,12419.775647493816,1,20180.18,1,2,4498,LT,4547, ,Operating,Marine, -,Cruise & Ferry,Passenger & Cargo Vessels,Passenger & Cargo Vessels,Passenger & Cargo Vessel,M208,RINA,5060,1127,LT,LT,2010-08-01,2010-09-16 00:00:00,2010-09-16 00:00:00,Act,Operating,Engines (E),Engine 6,ME,HFO, ,40437,12,V,531.0,"CW,CCW",CPP, ,0,-,2007-06-07 00:00:00,Power Systems,Power Supply,Large Bore Engines,Power Supply,W 46,2010,17153.153
688,6295841,13.5,4084.08,14.0,3661.9418112244903,1,4804.8,1,2,3780,ES, , ,Operating,Marine, -,Merchant,Bulk Carriers,Bulk Carriers,Bulk Carrier,M101,LR,4253,16125,ES,ES,2011-04-05,2011-04-05 00:00:00,2011-04-05 00:00:00,Act,Operating,Engines (E),Engine 4,ME,HFO, ,40638,6,L,369.0,CW,CPA, ,0,-,2007-06-26 00:00:00,Power Systems,Power Supply,Medium Bore Engines,Power Supply,W 32,2011,4084.08
689,6408371,11.5,3063.06,14.0,1697.7155165816325,1,3603.6,1,1,25567,CY,38350, ,Operating,Marine, -,Merchant,Tankers,Special Tankers,Asphalt Carrier,M146,BV,28763,7394,MH,CY,2012-02-07,2012-02-07 00:00:00,2012-02-07 00:00:00,Act,Operating,Engines (E),Engine 4,ME,HFO, ,40946,9,L,369.0,CW,CPP, ,0,-,2007-06-18 00:00:00,Power Systems,Power Supply,Medium Bore Engines,Power Supply,W 32,2012,3063.06
690,6305463,13.0,2722.72,14.0,2179.9620408163264,1,3203.2,1,1,403375,TR, , ,Operating,Marine, -,Merchant,Tankers,Combination Tankers,Chemical/Product Tanker,M148,BV,453797,2275,MH,TR,2010-12-07,2010-12-07 00:00:00,2010-12-07 00:00:00,Act,Operating,Engines (E),Engine 4,ME,HFO, ,40519,8,L,369.0,CW,CPA, ,0,-,2007-06-19 00:00:00,Power Systems,Power Supply,Medium Bore Engines,Power Supply,W 32,2010,2722.72
691,6338406,13.5,3696.0975000000003,14.0,3314.0619120125734,1,4348.35,1,1,2341,NL, , ,Operating,Marine, -,Merchant,Cargo Vessels,Cargo Vessels,General Cargo Vessel,M113,LR,2633,30992,NL,NL,2012-03-22,2011-11-10 00:00:00,2011-11-10 00:00:00,Act,Operating,Engines (E),Engine 6,ME,HFO, ,40857,6,L,531.0,CCW,CPA, ,0,-,2007-10-05 00:00:00,Power Systems,Power Supply,Large Bore Engines,Power Supply,W 46,2012,3696.0975000000003
692,6310701,14.5,5105.1085,16.0,3799.6976076202395,1,6006.01,1,1,745,NL,1117, ,Operating,Marine, -,Merchant,Cargo Vessels,Cargo Vessels,General Cargo Vessel,M113,LR,838,2432,NL,NL,2010-03-26,2010-03-31 00:00:00,2010-03-31 00:00:00,Act,Operating,Engines (E),Engine 10,ME,HFO, ,40260,6,L,531.0,CW,CPA, ,0,-,2007-12-17 00:00:00,Power Systems,Power Supply,Large Bore Engines,Power Supply,W 46 F,2010,5105.1085
693,6310863,14.0,5105.1085,16.0,3420.023858398438,1,6006.01,1,1,745,NL,1117, ,Operating,Marine, -,Merchant,Cargo Vessels,Cargo Vessels,General Cargo Vessel,M113,LR,838,2432,NL,NL,2010-06-30,2010-06-17 00:00:00,2010-06-17 00:00:00,Act,Operating,Engines (E),Engine 10,ME,HFO, ,40346,6,L,531.0,CW,CPA, ,0,-,2007-12-17 00:00:00,Power Systems,Power Supply,Large Bore Engines,Power Supply,W 46 F,2010,5105.1085
694,6310867,14.0,5105.1085,16.0,3420.023858398438,1,6006.01,1,1,745,NL,1117, ,Operating,Marine, -,Merchant,Cargo Vessels,Cargo Vessels,General Cargo Vessel,M113,LR,838,2432,NL,NL,2010-09-12,2010-09-17 00:00:00,2010-09-17 00:00:00,Act,Operating,Engines (E),Engine 10,ME,HFO, ,40438,6,L,531.0,CW,CPA, ,0,-,2007-12-17 00:00:00,Power Systems,Power Supply,Large Bore Engines,Power Supply,W 46 F,2010,5105.1085
695,6310875,13.0,5105.1085,16.0,2738.2625426025393,1,6006.01,1,1,745,NL,1117, ,Operating,Marine, -,Merchant,Cargo Vessels,Cargo Vessels,General Cargo Vessel,M113,LR,838,2432,NL,NL,2010-12-01,2010-12-01 00:00:00,2010-12-01 00:00:00,Act,Operating,Engines (E),Engine 10,ME,HFO, ,40507,6,L,531.0,CW,CPA, ,0,-,2007-12-17 00:00:00,Power Systems,Power Supply,Large Bore Engines,Power Supply,W 46 F,2010,5105.1085
696,6304813,15.0,5972.9755,16.0,4921.580154418945,1,7027.03,1,1,52425,NL, , ,Operating,Marine, -,Merchant,Cargo Vessels,Special Cargo Vessels,Heavy Lift,M115,LR,58978,18365,NL,NL,2013-02-26,2013-02-20 00:00:00,2013-02-20 00:00:00,Act,Operating,Engines (E),Engine 6,ME,HFO, ,41325,8,L,531.0,CW,CPP, ,0,-,2007-02-13 00:00:00,Power Systems,Power Supply,Large Bore Engines,Power Supply,W 46,2013,5972.9755
697,6310883,13.5,5105.1085,16.0,3066.523761154175,1,6006.01,1,1,745,NL,1117, ,Operating,Marine, -,Merchant,Cargo Vessels,Cargo Vessels,General Cargo Vessel,M113,LR,838,2432,NL,NL,2011-06-01,2011-06-01 00:00:00,2011-06-01 00:00:00,Act,Operating,Engines (E),Engine 10,ME,HFO, ,40701,6,L,531.0,CW,CPA, ,0,-,2007-12-17 00:00:00,Power Systems,Power Supply,Large Bore Engines,Power Supply,W 46 F,2011,5105.1085
698,6310891,14.0,5105.1085,16.0,3420.023858398438,1,6006.01,1,1,745,NL,1117, ,Operating,Marine, -,Merchant,Cargo Vessels,Cargo Vessels,General Cargo Vessel,M113,LR,838,2432,NL,NL,2011-09-01,2011-09-01 00:00:00,2011-09-01 00:00:00,Act,Operating,Engines (E),Engine 10,ME,HFO, ,40802,6,L,531.0,CW,CPA, ,0,-,2007-12-17 00:00:00,Power Systems,Power Supply,Large Bore Engines,Power Supply,W 46 F,2011,5105.1085
699,6310899,14.0,5105.1085,16.0,3420.023858398438,1,6006.01,1,1,745,NL,1117, ,Operating,Marine, -,Merchant,Cargo Vessels,Cargo Vessels,General Cargo Vessel,M113,LR,838,2748,NL,NL,2011-11-01,2011-11-01 00:00:00,2011-11-01 00:00:00,Act,Operating,Engines (E),Engine 10,ME,HFO, ,40873,6,L,531.0,CW,CPA, ,0,-,2007-12-17 00:00:00,Power Systems,Power Supply,Large Bore Engines,Power Supply,W 46 F,2011,5105.1085
700,6310900,13.5,5105.1085,16.0,3066.523761154175,1,6006.01,1,1,745,NL,1117, ,Operating,Marine, -,Merchant,Cargo Vessels,Cargo Vessels,General Cargo Vessel,M113,LR,838,2432,NL,NL,2012-02-01,2012-02-01 00:00:00,2012-02-01 00:00:00,Act,Operating,Engines (E),Engine 10,ME,HFO, ,40974,6,L,531.0,CW,CPA, ,0,-,2007-12-17 00:00:00,Power Systems,Power Supply,Large Bore Engines,Power Supply,W 46 F,2012,5105.1085
701,6310908,14.0,5105.1085,16.0,3420.023858398438,1,6006.01,1,1,745,NL,1117, ,Operating,Marine, -,Merchant,Cargo Vessels,Cargo Vessels,General Cargo Vessel,M113,LR,838,2432,NL,NL,2012-05-22,2012-05-23 00:00:00,2012-05-23 00:00:00,Act,Operating,Engines (E),Engine 10,ME,HFO, ,41052,6,L,531.0,CW,CPA, ,0,-,2007-12-17 00:00:00,Power Systems,Power Supply,Large Bore Engines,Power Supply,W 46 F,2012,5105.1085
702,6310916,13.5,5105.1085,16.0,3066.523761154175,1,6006.01,1,1,745,NL,1117, ,Operating,Marine, -,Merchant,Cargo Vessels,Cargo Vessels,General Cargo Vessel,M113,LR,838,2432,NL,NL,2012-11-01,2012-11-01 00:00:00,2012-11-01 00:00:00,Act,Operating,Engines (E),Engine 10,ME,HFO, ,41226,6,L,531.0,CW,CPA, ,0,-,2008-04-03 00:00:00,Power Systems,Power Supply,Large Bore Engines,Power Supply,W 46 F,2012,5105.1085
703,6284337,6.5,1990.989,14.0,199.26215529336736,1,2342.34,1,1,19633,GR,4815, ,Operating,Marine, -,Merchant,Tankers,Combination Tankers,Chemical/Product Tanker,M148,BV,22088,22558,MH,GR,2010-11-15,2010-11-15 00:00:00,2010-11-15 00:00:00,Act,Operating,Engines (E),Engine 2,ME,HFO, ,40053,9,L,300.0,CW,CPA, ,0,-,2007-11-16 00:00:00,Power Systems,Power Supply,Small Bore Engines,Power Supply,W 26,2010,1990.989
704,6345920,11.5,1990.989,14.0,1103.5150857780611,1,2342.34,1,1,18973,SE, , ,Operating,Marine, -,Merchant,Tankers,Product Tankers,Product Tanker,M143,DNVG,21345,22558,NO,SE,2011-12-15,2007-11-12 00:00:00,2007-11-12 00:00:00,Act,Operating,Engines (E),Engine 2,ME,HFO, ,39398,9,L,300.0,CW,CPA, ,0,-,2007-11-16 00:00:00,Power Systems,Power Supply,Small Bore Engines,Power Supply,W 26,2011,1990.989
705,6338233,10.0,816.816,10.5,705.596371882086,1,960.96,1,1,58589,DE,87884, ,Operating,Marine, -,Merchant,Cargo Vessels,Cargo Vessels,General Cargo Vessel,M113,DNVG,65913,7409,LU,DE,2010-08-01,2010-09-09 00:00:00,2010-09-09 00:00:00,Act,Operating,Engines (E),Engine 1,ME,HFO, ,40430,6,L,231.0,CCW,FPP, ,0,-,2007-08-29 00:00:00,Power Systems,Power Supply,Small Bore Engines,Power Supply,W 20,2010,816.816
706,6346157,9.5,1429.428,10.5,1058.6812063492066,1,1681.68,1,2,407105,KZ, , ,Operating,Marine, -,Merchant,Cargo Vessels,Cargo Vessels,General Cargo Vessel,M113,RS,457994,9524,KZ,KZ,2009-10-01,2009-10-01 00:00:00,2009-10-01 00:00:00,Act,Operating,Engines (E),Engine 1,ME,HFO, ,39991,6,L,231.0,CCW,FS, ,0,-,2008-02-15 00:00:00,Power Systems,Power Supply,Small Bore Engines,Power Supply,W 20,2009,1429.428
707,6245535,18.0,23279.281499999997,19.5,18309.785358215748,1,27387.39,1,4,30033,NO,8746, ,Operating,Marine, -,Merchant,Gas Tankers,LNG Carriers,LNG Carrier,M137,DNVG,33788,2336,SG,NO,2009-08-05,2009-08-03 00:00:00,2009-08-03 00:00:00,Act,Operating,Engines (E),Engine 11,ME,GAS,LNG/NG,40028,"12,6","V,L",577.0,CW,ALT, ,0,-,2007-08-30 00:00:00,Power Systems,Power Supply,Large Bore Engines,Power Supply,W 50,2009,23279.281499999997
708,6316040,13.0,3811.8079999999995,16.0,2044.5659609374998,1,4484.48,1,4,17420,CA, , ,Operating,Marine, -,Cruise & Ferry,Passenger & Cargo Vessels,Passenger & Cargo Vessels,Passenger & Cargo Vessel,M208,DNVG,19598,2367,CA,CA,2010-03-08,2010-01-15 00:00:00,2010-01-15 00:00:00,Act,Operating,Engines (E),Engine 1,ME,MDO, ,40193,"8,6",L,231.0,CW,ALT, ,0,-,2007-08-30 00:00:00,Power Systems,Power Supply,Small Bore Engines,Power Supply,W 20,2010,3811.8079999999995
709,6316048,14.0,3811.8079999999995,16.0,2553.6135624999997,1,4484.48,1,4,7307,CA, , ,Operating,Marine, -,Cruise & Ferry,Passenger & Cargo Vessels,Passenger & Cargo Vessels,Passenger & Cargo Vessel,M208,DNVG,8221,2367,CA,CA,2010-06-01,2010-05-28 00:00:00,2010-05-28 00:00:00,Act,Operating,Engines (E),Engine 1,ME,MDO, ,39321,"8,6",L,231.0,CW,ALT, ,0,-,2007-08-30 00:00:00,Power Systems,Power Supply,Small Bore Engines,Power Supply,W 20,2010,3811.8079999999995
710,6283371,11.5,2722.72,12.0,2396.363877314815,1,3203.2,1,1,52721,SG, , ,Operating,Marine, -,Merchant,Tankers,Combination Tankers,Chemical/Product Tanker,M148,BV,59311,27470,SG,SG,2011-12-01,2011-12-01 00:00:00,2011-12-01 00:00:00,Act,Operating,Engines (E),Engine 4,ME,HFO, ,40878,8,L,369.0,CW,CPA, ,0,-,2007-08-20 00:00:00,Power Systems,Power Supply,Medium Bore Engines,Power Supply,W 32,2011,2722.72
711,6436647,11.5,2777.1794999999997,14.5,1385.458320410841,1,3267.27,1,2,38082,TR, , ,Operating,Marine, -,Merchant,Gas Tankers,LPG Carriers,LPG Carrier,M136,RINA,42842,27710,MT,TR,2013-07-26,2013-07-26 00:00:00,2013-07-26 00:00:00,Act,Operating,Engines (E),Engine 2,ME,HFO, ,41481,6,L,300.0,CW,"CPP,CPA", ,0,-,"2007-09-06,2007-09-17",Power Systems,Power Supply,Small Bore Engines,Power Supply,W 26,2013,2777.1794999999997
712,6384469,10.5,1327.326,11.5,1010.3037795676829,1,1561.56,1,1,6719,DE,10079, ,Operating,Marine, -,Merchant,Cargo Vessels,Cargo Vessels,General Cargo Vessel,M113,DNVG,7559,9524,AG,DE,2010-07-23,2010-07-23 00:00:00,2010-07-23 00:00:00,Act,Operating,Engines (E),Engine 2,ME,HFO, ,40069,6,L,300.0,CW,CPA, ,0,-,2007-09-17 00:00:00,Power Systems,Power Supply,Small Bore Engines,Power Supply,W 26,2010,1327.326
713,6345617,10.0,1327.326,11.5,872.738390729021,1,1561.56,1,1,6719,DE,10079, ,Operating,Marine, -,Merchant,Cargo Vessels,Cargo Vessels,General Cargo Vessel,M113,DNVG,7559,9524,AG,DE,2010-11-18,2010-11-18 00:00:00,2010-11-18 00:00:00,Act,Operating,Engines (E),Engine 2,ME,HFO, ,40069,6,L,300.0,CW,CPA, ,0,-,2007-09-17 00:00:00,Power Systems,Power Supply,Small Bore Engines,Power Supply,W 26,2010,1327.326
714,6385590,11.0,2082.8824999999997,12.21954023,1519.4213690257839,1,2450.45,1,1,24827,CN, , ,Operating,Marine, -,Merchant,Tankers,Special Tankers,Asphalt Carrier,M146,CCS,27931,3172,PA,CN,2010-04-08,2010-04-08 00:00:00,2010-04-08 00:00:00,Act,Operating,Engines (E),Engine 2,ME,HFO, ,39359,9,L,300.0,CW,CPA, ,0,-,2007-10-08 00:00:00,Power Systems,Power Supply,Small Bore Engines,Power Supply,W 26,2010,2082.8824999999997
